code,name,final_date,group_code,group_name,period
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2015,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2020,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2017,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2011,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2020,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2016,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2013,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2015,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2012,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2012,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2014,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2016,18,smoking,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2017,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2014,26,health-profiles,1Y
92445,Smoking prevalence in adults in routine and manual occupations (18-64) - current smokers (APS),31-12-2018,18,smoking,1Y
92447,Successful completion of alcohol treatment,31-12-2015,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2010,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2016,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2013,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2012,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2012,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2020,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2018,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2010,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2016,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2013,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2018,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2013,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2017,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2018,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2016,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2013,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2011,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2011,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2010,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2018,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2017,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2017,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2020,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2020,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2015,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2014,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2013,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2019,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2015,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2014,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2019,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2016,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2017,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2012,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2014,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2012,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2018,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2014,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2015,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2016,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2013,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2010,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2011,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2019,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2017,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2016,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2015,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2010,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2020,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2020,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2019,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2011,19,public_health,1Y
92447,Successful completion of alcohol treatment,31-12-2010,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2015,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2017,91,suicide,1Y
92447,Successful completion of alcohol treatment,31-12-2020,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2019,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2011,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2019,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2014,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2014,79,drugsandmentalhealth,1Y
92447,Successful completion of alcohol treatment,31-12-2012,98,mentalhealth_jsna,1Y
92447,Successful completion of alcohol treatment,31-12-2012,87,local-alcohol-profiles,1Y
92447,Successful completion of alcohol treatment,31-12-2018,106,crisis-care,1Y
92447,Successful completion of alcohol treatment,31-12-2011,79,drugsandmentalhealth,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2013,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2005,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2014,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2011,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2016,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2006,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2010,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2008,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2009,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2012,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2007,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2015,95,end-of-life,1Y
92449,"DiUPR - Cancer (%), Persons, All Ages.",31-12-2004,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2006,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2014,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2012,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2008,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2016,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2010,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2013,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2009,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2015,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2011,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2007,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2005,95,end-of-life,1Y
92450,"DiUPR - Circulatory disease (%), Persons, All Ages.",31-12-2004,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2016,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2011,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2007,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2014,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2006,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2005,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2008,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2013,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2004,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2009,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2010,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2012,95,end-of-life,1Y
92451,"DiUPR - Respiratory disease (%), Persons, All Ages.",31-12-2015,95,end-of-life,1Y
92453,"Temporary Resident Care Home Deaths, Persons, All Ages (%)",31-12-2019,95,end-of-life,1Y
92453,"Temporary Resident Care Home Deaths, Persons, All Ages (%)",31-12-2020,95,end-of-life,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2021,106,crisis-care,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2018,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2021,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2015,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2020,106,crisis-care,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2014,106,crisis-care,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2015,106,crisis-care,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2016,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2017,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2017,106,crisis-care,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2016,106,crisis-care,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2020,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2014,91,suicide,1Y
92454,Adults in treatment at specialist drug misuse services: rate per 1000 population,31-12-2018,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2014,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2014,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2017,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2016,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2021,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2018,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2020,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2016,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2017,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2021,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2015,106,crisis-care,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2015,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2018,91,suicide,1Y
92455,Adults in treatment at specialist alcohol misuse services: rate per 1000 population,31-12-2020,106,crisis-care,1Y
92456,First time offenders,31-12-2018,98,mentalhealth_jsna,1Y
92456,First time offenders,31-12-2012,19,public_health,1Y
92456,First time offenders,31-12-2021,98,mentalhealth_jsna,1Y
92456,First time offenders,31-12-2016,98,mentalhealth_jsna,1Y
92456,First time offenders,31-12-2013,19,public_health,1Y
92456,First time offenders,31-12-2020,130,wider-determinants,1Y
92456,First time offenders,31-12-2016,19,public_health,1Y
92456,First time offenders,31-12-2015,19,public_health,1Y
