indicator_id,indicator_name,definition_short,final_year,profile_id,profile_name
91365,Proportion of pulmonary TB cases that were culture confirmed,Proportion of pulmonary TB cases that were culture confirmed,2018,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2009,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2017,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2007,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2000,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2005,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2015,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2012,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2002,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2008,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2004,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2010,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2006,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2018,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2016,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2011,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2020,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2003,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2019,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2001,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2014,86,tb-monitoring
91366,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,Proportion of culture confirmed TB cases with drug susceptibility testing reported for the four first line agents,2013,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2002,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2009,19,public_health
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2019,30,health-protection
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2013,19,public_health
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2005,30,health-protection
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2010,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2012,19,public_health
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2003,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2006,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2016,19,public_health
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2008,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2011,30,health-protection
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2003,30,health-protection
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2014,30,health-protection
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2017,19,public_health
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2005,86,tb-monitoring
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2001,30,health-protection
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2010,19,public_health
91367,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,Proportion of drug sensitive TB cases who had completed a full course of treatment by 12 months,2014,19,public_health
